"","prediction","d.CMS1","d.CMS2","d.CMS3","d.CMS4","p.value","FDR"
"477bea81-d5be-42d0-9d8f-42aefb4d090e",NA,0.779930762694373,0.611574591568293,0.715791823448869,0.701085890336044,0.046953046953047,0.0684139093230002
"4781cfea-da20-42ff-aefe-2eaa168f9e34","CMS4",0.680626313413653,0.636793307902886,0.685905531285475,0.351870986118103,0.001,0.00274761904761905
"47b63025-209d-4410-96d5-bd60f01a4ad9",NA,0.686547511707192,0.808174137603718,0.776277248717292,0.679971915669218,0.883116883116883,0.936027275476817
"47b78d42-09f6-4191-a62f-8671c69f29a7","CMS4",0.737298897217972,0.587825836566854,0.764233825655562,0.490314397572583,0.001,0.00274761904761905
"48961cf0-8369-4e19-be15-9fabc29008f8",NA,0.741965278658622,0.677191928597049,0.627580893448334,0.826327445643679,0.0679320679320679,0.0933257218971505
"4ac61ffe-124c-44c6-842d-8bcf241b101f",NA,0.827834369337109,0.74001906980826,0.692686429282253,0.905085333417715,0.782217782217782,0.842051605111307
"4b00e884-13b4-49ee-8076-68a576a0b7af",NA,0.680325142237341,0.793104811815279,0.706718088991461,0.665376180838529,0.529470529470529,0.599028422557834
"4ba379c6-bfff-44fc-8c24-ecde87a78249",NA,0.815586200755746,0.728807824159322,0.683088708549521,0.78188765475069,0.598401598401598,0.669142872631245
"4bcd3ba1-02ac-4284-b4bf-cda59f2bc94b",NA,0.645008258450656,0.799792868673675,0.654331511158206,0.631968164174011,0.0819180819180819,0.109667594586388
"4cf322d0-afa6-4109-aa0e-a25e587619f8","CMS3",0.688884145783047,0.681841623672728,0.616823815382971,0.638692612614864,0.013986013986014,0.0249843036220745
"4d237acd-a4fd-4590-900f-7349b435fff3","CMS1",0.537900413963927,0.819914346032945,0.75695774888769,0.628565546630792,0.001,0.00274761904761905
"4d5c8043-1add-495f-b0c9-166f79e89dea","CMS1",0.615943204250132,0.663363049061613,0.666581698900172,0.745646430878694,0.030969030969031,0.048822761937516
"4dbbeaaa-a820-4c1c-a1a9-d16f1c1040e0",NA,0.766352589340499,0.623425625918961,0.764159567659809,0.667370719676868,0.0599400599400599,0.0841494272151206
"4ddb9c57-3120-4ab3-9eaf-644b0e5a64fa","CMS2",0.775498936789376,0.628010850769612,0.706743418235461,0.636068285217271,0.022977022977023,0.0384282384282384
"4ee68361-8f6e-4cbd-abc0-1b0092de2460",NA,0.751296204189486,0.626894735843019,0.768108101872149,0.756363510706985,0.046953046953047,0.0684139093230002
"4f90b784-1d8c-4dca-9302-712127ce6a9f","CMS1",0.582677828581016,0.841652153331213,0.821797063731201,0.771709206807239,0.00799200799200799,0.0155265609811064
"50232bfa-a012-42b1-97aa-2da7d0cb30c2","CMS2",0.764437258822895,0.578774088141344,0.711035112094095,0.634612714821522,0.001,0.00274761904761905
"50df857e-33c7-402e-ae42-6df5c8ea9a34","CMS4",0.689481970970857,0.716956865685349,0.644904512590891,0.566931754372588,0.001,0.00274761904761905
"51827714-d499-41cb-a21c-e0845fb8f444","CMS4",0.656846994976667,0.689738354937028,0.695383248634607,0.424856213540475,0.001,0.00274761904761905
"526975f3-cec3-42d1-aa19-8df2d7f9fb5d","CMS2",0.696666096814121,0.560770764953753,0.666811691066442,0.650207959388029,0.001,0.00274761904761905
"52b7ad50-c77a-440f-b84a-f535884848f4",NA,0.747904944829899,0.644763969112402,0.799589776935505,0.661809615620161,0.172827172827173,0.216315138224032
"52defb9b-4d00-4e24-a4ed-7a2742660ac6","CMS2",0.723156362532549,0.603131614441157,0.708549221393584,0.734438369280225,0.017982017982018,0.030879834451263
"52ff3499-fd89-4efd-a1d5-aa6400af197a","CMS3",0.735328955471645,0.640150183589872,0.614251772246149,0.7810938476656,0.021978021978022,0.036971774581104
"5302caac-c374-4f48-9f94-9613cc7f7a94","CMS2",0.74389496056948,0.592812565532198,0.741507820075145,0.722092825538238,0.003996003996004,0.00900661838161838
"530bff57-a892-435d-94df-ddc7dbd45fb9","CMS3",0.723738059435216,0.688303174541834,0.607595332619911,0.708656756954874,0.00699300699300699,0.014257826978675
"534054c8-b88f-4b5f-b718-f4ca8484b83c","CMS2",0.781491455517113,0.610916085097659,0.615962583416694,0.772837919844995,0.011988011988012,0.0219589933875648
"53494104-fea8-48d7-881e-03c760435509","CMS1",0.532873462121537,0.769258692971873,0.607609281291544,0.778874612170628,0.001,0.00274761904761905
"53ab9977-2dae-4338-abe2-a0fdde405fff",NA,0.786503639455952,0.668086008960071,0.62348465904259,0.6798991335265,0.04995004995005,0.071873263893214
"53b142d5-e3b6-48ba-b8a0-44a385b2e153",NA,0.740321169530192,0.626734413161573,0.719032555468038,0.833561840797701,0.033966033966034,0.0524021433112342
"543d11e8-5149-4843-b904-11c4a0078e54","CMS2",0.815923883778046,0.519019592070326,0.704504842593833,0.687765548925052,0.001,0.00274761904761905
"543dd4ba-033b-49ea-bde6-b14dc8fb2913","CMS2",0.772248352286902,0.521899422866128,0.628844651253194,0.791079466914644,0.001,0.00274761904761905
"54aeec49-699f-4d71-b567-b8a68e216643","CMS4",0.649719675836126,0.662378921044927,0.785452318549482,0.470927191554986,0.001,0.00274761904761905
"54c73151-7796-4392-83ec-c3bc7857533e","CMS3",0.746584713579081,0.595033329019407,0.528205626559524,0.718382405043111,0.001,0.00274761904761905
"54f615f0-aa45-43a1-8ad8-098868fab3c3","CMS1",0.470234212662475,0.804849414139169,0.69549255249964,0.646386345719053,0.001,0.00274761904761905
"550847bc-9dab-4a7e-9e70-8d0fea7a7cad","CMS2",0.834500858856508,0.572841455013748,0.68639843756592,0.827050041140634,0.001998001998002,0.0049478418577131
"56afa170-4280-47db-91c8-f3260e42c756","CMS4",0.794493518128646,0.665985039376325,0.766672013710738,0.545063109016962,0.001,0.00274761904761905
"56b924c9-299d-41a1-b3fb-38586051a26e",NA,0.850065115333213,0.63276923706166,0.791105533223755,0.762510790642628,0.0599400599400599,0.0841494272151206
"56c23214-8903-47cc-8290-e8bd59f24d11","CMS4",0.757551758844794,0.699333340718156,0.754443865400526,0.60820620022169,0.024975024975025,0.0412910871363593
"57824d48-ad20-4ed1-a5d4-e458e9a75b46","CMS4",0.62532149358222,0.604735433994992,0.602571662929761,0.435528185498128,0.001,0.00274761904761905
"57c425f6-9625-407e-93b8-1d03858fd1f6","CMS2",0.749906129531327,0.529844857200979,0.669004432344026,0.552777648544362,0.001,0.00274761904761905
"580959a1-736e-4dde-a794-b6f9dbc7e252",NA,0.686750321166028,0.636410997131753,0.710527196319278,0.708613733701099,0.11988011988012,0.155440065552425
"58da6b71-02b3-44b5-9b20-c3233950abb2",NA,0.769597413397778,0.667845252336861,0.742339210537683,0.702419045064377,0.282717282717283,0.338439568730025
"595f29fe-09ac-444f-a0f2-a9144112794e",NA,0.740503111676101,0.674724995654774,0.730437381416843,0.700468258574966,0.681318681318681,0.750230685345189
"5aa8c49f-b2e7-407a-bfa1-aaff68614f65","CMS1",0.520427464428551,0.784004860830875,0.803397382237913,0.642846444676772,0.001,0.00274761904761905
"5ad58131-d9d3-4ea3-9d04-18cf480e1480",NA,0.62822433036742,0.656194974874325,0.633061492531858,0.718680827304149,0.036963036963037,0.0562735417616684
"5bb2c4a8-62c5-4238-bc2c-c4a34d374dfa","CMS4",0.676821419119696,0.711114269328719,0.714446265949141,0.443246618500822,0.001,0.00274761904761905
"5c5b5e90-ee6b-42ba-9918-246db0be7756",NA,0.846280586494283,0.627384148438913,0.744017220285965,0.800391485502178,0.050949050949051,0.0731283641731403
"5caf8b8c-95c4-4dd6-994b-04bba4b12bae",NA,0.671505986234354,0.735504668434675,0.630042574802671,0.79540152235378,0.0879120879120879,0.116878513191877
"5cef1d55-a86c-4d5d-aa97-f52a7ec31b06","CMS1",0.584213445315789,0.673875223611806,0.756801444092705,0.765079768412642,0.003996003996004,0.00900661838161838
"5d62d7fb-4ba1-4db6-89c6-49e30cc197ce",NA,0.842739061089401,0.75424963890264,0.627600529339056,0.866504423582764,0.0709290709290709,0.0967519478157776
"5d7584ad-5f3f-4481-8767-2ce7cbe36bf6","CMS3",0.649185582706867,0.747980820720867,0.628288673982806,0.816226623295066,0.030969030969031,0.048822761937516
"5daf6c21-bca3-4440-95d1-b4dc239f7911",NA,0.783408988954037,0.690590617300148,0.654683098706682,0.859459988522071,0.195804195804196,0.241925098456148
"5dd4f92e-720f-449d-8ead-d29dd528c402",NA,0.820657036952926,0.719456395636379,0.641664523027804,0.891240222626593,0.131868131868132,0.169084249084249
"5ddc718b-423a-4837-b159-35d9e90c4957",NA,0.714347217163291,0.731334125014077,0.732840761619444,0.663512210590697,0.207792207792208,0.25564201257165
"5df60bd2-914b-45bb-98eb-d3a188972e84","CMS2",0.679822617825362,0.558705678753406,0.719841231765565,0.59894302852511,0.001998001998002,0.0049478418577131
"5e55a9e0-4235-48eb-8f74-0c1cdeeaf4d5","CMS2",0.832078946732447,0.612032003169066,0.75448588323123,0.747387416896707,0.016983016983017,0.0295156650578337
"5e7e2b3e-93f5-4a3f-b1d2-f9e0f58ef87f","CMS4",0.674164913358213,0.766143105075738,0.688196637833971,0.502868916445613,0.001,0.00274761904761905
"5eb29c68-1645-45ab-8c15-4d09285f4c9e",NA,0.817549971234232,0.736223797372721,0.673431831569684,0.75328414814168,0.465534465534466,0.534022637402359
"5f4a46f3-0fbe-4521-ab43-20bcb15793f1","CMS4",0.718036630407632,0.701376375676088,0.622638070588833,0.57528231920525,0.002997002997003,0.00700109606992198
"60ef8c92-dcad-401e-b92e-09a51eb305f2","CMS4",0.544429381096435,0.783636500909253,0.707068945394954,0.488605679386804,0.001,0.00274761904761905
"6100538b-9b33-4bfd-b12b-e8de0cbe3b4e",NA,0.723576122998748,0.625771478131411,0.779619329830474,0.782681426502517,0.042957042957043,0.0633918511156363
"61fdee26-e30a-4f49-a7f0-d5ceb7c28fd0",NA,0.817845655205567,0.681743589299892,0.798233143153275,0.857067073881385,0.757242757242757,0.822841941486009
"621fa7dd-6650-41b3-92bf-196bc67b43b7",NA,0.666582217908681,0.853518445415213,0.648299811057634,0.865959293606394,0.238761238761239,0.290032073189968
"62884f50-b796-4894-b76e-4b8df0985ec6","CMS3",0.674993172272307,0.689421687370731,0.606608823750472,0.697335939380509,0.003996003996004,0.00900661838161838
"62f7b30e-9b6b-477c-97e4-808d434f6232",NA,0.758095918033822,0.707670202354908,0.727582976276569,0.818625659423166,0.894105894105894,0.942190536735991
"64266f7c-cdd4-4718-bdd4-014ed664822b","CMS3",0.598042418308921,0.839130995217028,0.583824849804026,0.771177727208945,0.001998001998002,0.0049478418577131
"647ec81e-775b-42ad-bd83-286dfc4f91dd","CMS2",0.820592646027993,0.572041223514714,0.746028818072107,0.795279027306104,0.001,0.00274761904761905
"6484ba83-32ed-492e-99c9-8f78f7b530e1","CMS3",0.618022418881758,0.721199693723233,0.55456584133174,0.684394592662975,0.001,0.00274761904761905
"64f68454-a9e6-4828-a248-31008e115758","CMS4",0.571796619313964,0.743361267668944,0.738489261998646,0.412818840845418,0.001,0.00274761904761905
"65046b66-0b61-4106-83b0-0b6fa1982850",NA,0.745944259588219,0.631192854363523,0.715000408501396,0.805925148104102,0.037962037962038,0.0571908509245324
"652edda2-5f43-4461-a93b-b6e095c498f5",NA,0.819202905945379,0.64252757602566,0.711341811086489,0.708932344595888,0.162837162837163,0.205146382002277
"65b264eb-820a-49d1-b02f-00d1171b1544","CMS1",0.538053301409363,0.785845899928566,0.625722987626672,0.777825101716078,0.001,0.00274761904761905
"65f0fed3-8b9c-4f73-9fad-78c9f2f5b7d3","CMS2",0.754210119427601,0.618559943451982,0.793101225109821,0.629722517357033,0.003996003996004,0.00900661838161838
"65fac9c4-d88b-4bd2-acc6-6707542bb716","CMS2",0.792469915730802,0.606454369097025,0.683216341281914,0.803020896303769,0.00799200799200799,0.0155265609811064
"66905cb5-6459-48fd-b04c-bc69ac477228","CMS4",0.682535496382539,0.698235172338899,0.75843480421751,0.47898565160623,0.001,0.00274761904761905
"66b73eaa-d174-4086-8286-9db6eeba1990","CMS2",0.772260488361499,0.59494114788556,0.725933014246166,0.775710492215302,0.00599400599400599,0.0127152259505201
"676943d6-aa9b-4576-abb1-eeaf56850b0b","CMS1",0.439643792337334,0.770211749187505,0.658956636793724,0.74892570514112,0.001,0.00274761904761905
"677189b0-10f8-4b5d-b0b9-8b1101c8d1b1","CMS3",0.72443174516004,0.67425053766432,0.589378037595644,0.848219919285547,0.00599400599400599,0.0127152259505201
"6869f997-6119-4a64-9dd8-4fe7266171e9","CMS3",0.74612669492518,0.67622481671542,0.59451223339996,0.742270080086986,0.001998001998002,0.0049478418577131
"68917e07-a850-4ebb-9ae8-9044cccd023c","CMS4",0.761416558177486,0.596622774586462,0.752568801543312,0.540588728623785,0.001,0.00274761904761905
"6934650e-c547-452e-a953-54b7ee4177ec","CMS2",0.811041548493441,0.604735401320683,0.73188555209589,0.849578227840395,0.017982017982018,0.030879834451263
"6973caf9-c302-4f40-b762-31c49a31f9d8",NA,0.670848590065438,0.781447472842606,0.748712609958017,0.861101608810941,0.480519480519481,0.550118532261389
"699928b7-738d-44a8-bbcf-a8e58c34112f",NA,0.614855339185413,0.699882121020526,0.626468892242932,0.811571791395602,0.034965034965035,0.0536564499330457
"69add746-94ce-4b57-bf7a-f80bf10bdc01",NA,0.659091970757731,0.784358001462656,0.762597306634249,0.624380941860044,0.047952047952048,0.0693441896449415
"69ccf4e3-15a5-4e1d-91af-402100e85349","CMS4",0.735409286137639,0.682779842740921,0.676995359395969,0.618970691272699,0.023976023976024,0.0399831382490342
"6a163284-fd51-4538-b966-fd9d5b7c9202","CMS1",0.593816675691239,0.801172976362511,0.740765676619097,0.764021385368265,0.002997002997003,0.00700109606992198
"6a230b11-afe5-4167-8b99-5db0781a362b","CMS4",0.633848395666088,0.726224164605194,0.605432502784921,0.516669058688851,0.001,0.00274761904761905
"6a553a08-4a07-412d-bcb9-58eb1d90188f","CMS3",0.62630740381706,0.720362860765144,0.524447008680909,0.589542633034627,0.001,0.00274761904761905
"6a5a5dfc-a905-4613-9c63-01282fe81b81",NA,0.739876521605186,0.679417493160447,0.752129977278584,0.737540411561485,0.573426573426573,0.64246045216919
"6a8837ae-657f-4892-bbfd-758161967afc","CMS4",0.72958326066905,0.717512528877987,0.783698635244116,0.595428077125778,0.00699300699300699,0.014257826978675
"6b113154-5a0d-445a-8c5f-dc36d102ef12","CMS3",0.703504103898427,0.683650443147609,0.566510857722408,0.697183276979679,0.001,0.00274761904761905
"6bf81928-1d79-4e7f-90e2-2ce92d23a889","CMS4",0.560639734570599,0.767785936583776,0.78495685802538,0.476895957169836,0.001,0.00274761904761905
"6c26af65-bb77-411b-9d85-308b109764f9","CMS2",0.74720091473586,0.601969568989607,0.707880223332228,0.744319081413567,0.027972027972028,0.0450834082118998
"6c49d9d6-05ca-4f54-a2a9-332bc90f9641",NA,0.718844857799979,0.610615878239015,0.669149302958376,0.686615679152323,0.040959040959041,0.0609107387457903
"6ce84281-aa29-467d-94d1-c31fc43698cb","CMS2",0.856393227779314,0.629753454392343,0.724057380344672,0.816826006855174,0.00799200799200799,0.0155265609811064
"6cf80607-4f94-497e-90f1-767d17e1564c","CMS4",0.794850714856198,0.642380340501313,0.649065624860163,0.613166313897807,0.00799200799200799,0.0155265609811064
"6db2cdc8-d6e2-4cb1-a9f5-ec9b2e13d0cb","CMS4",0.623162595645867,0.623651979927116,0.660290851951489,0.584079273270373,0.001,0.00274761904761905
"6e0857d0-5a52-4d0a-9d4b-af9d2e5c4e77","CMS1",0.485013721642055,0.835099552250478,0.792689659790572,0.717113804916391,0.001,0.00274761904761905
"6e5674d0-9fae-4eff-9a46-ba1143f3dcf4","CMS4",0.753478264224503,0.598210870271612,0.756648658513727,0.539569575716791,0.001,0.00274761904761905
"6e78bd1a-22cf-4f01-b4ce-3a624ebd4747",NA,0.628838161912997,0.843081814695376,0.786092195684812,0.689726220084569,0.120879120879121,0.156383974769625
"6eb94cf0-fb12-4ecc-bf89-ff4c93e1c48e",NA,0.684511416847311,0.815396328685356,0.678236522990049,0.779712859110532,0.828171828171828,0.886558710306391
"6ec0647a-6f73-4c22-bed9-b65c2c4678da","CMS2",0.721749901064919,0.542015239948727,0.665821553448656,0.748663007455217,0.001,0.00274761904761905
"6ecac4ca-88bc-421a-bdb6-ed0868b03e6c",NA,0.817748756259993,0.649277877806856,0.74939686249997,0.793688894514433,0.115884115884116,0.150597150597151
"6ee3efe2-1932-400e-8bc7-15362eb89136","CMS2",0.810562812799346,0.6081737389685,0.739736545619878,0.738205984597207,0.00799200799200799,0.0155265609811064
"6ef993a5-88b4-4c3f-90ef-18a19771bf7d",NA,0.747164330443371,0.677540284052059,0.726462327478047,0.707766247412331,0.483516483516484,0.552453487106952
"700b39f7-7588-4e44-b42d-8223d06b53aa","CMS4",0.608368675375172,0.757395971556603,0.691174264024648,0.432077461736116,0.001,0.00274761904761905
"7079a45a-d00b-44f3-9b0d-8c686180966b","CMS2",0.723307591303774,0.548005784679201,0.654995590118199,0.688199723405842,0.001998001998002,0.0049478418577131
"70eac580-5b5d-4ce0-8630-085e2e2c6b23","CMS4",0.700986269411821,0.679073158474174,0.758243700809062,0.516728768710274,0.001,0.00274761904761905
"720ff723-a1db-483d-9b73-01e15068351f","CMS4",0.651956946021154,0.699783371906663,0.714937710367363,0.381663613082824,0.001,0.00274761904761905
"721e02f7-d37e-430b-bd34-258b9c5442ef","CMS2",0.787385202821337,0.585380183158944,0.747681929578422,0.681004156498764,0.001998001998002,0.0049478418577131
"72579862-a9da-4565-a077-269af17f9249",NA,0.757335458065417,0.683061847642587,0.742899789142277,0.639895507719779,0.0569430569430569,0.0807276261821716
"7284b6cc-f8bd-4e96-8638-90310fa5b8b8",NA,0.775864867468572,0.626735164362827,0.6504616602966,0.865652118088409,0.0799200799200799,0.107491576023045
"72af5127-c87e-46e8-a031-0854773bddaa","CMS3",0.71739325293172,0.693635699941773,0.61033886242723,0.850403660734507,0.024975024975025,0.0412910871363593
"7321ea01-8e94-4dfe-b4b6-ab48a3a880f4","CMS2",0.744313836522578,0.556409635867042,0.621521794092401,0.77467978258433,0.001,0.00274761904761905
"7389dfaa-fa36-431f-a3b9-960b4fb9d836","CMS4",0.73795819835737,0.675776043066401,0.809635903593213,0.590161784732268,0.00599400599400599,0.0127152259505201
"73ba2db0-55f1-41ef-a9c3-e480caab4edd","CMS2",0.652396902923898,0.565430349555573,0.590405840566362,0.685952138049666,0.001,0.00274761904761905
"73c33abd-7906-474e-a086-2adf78c9b7a8","CMS4",0.763690692393319,0.673413077775435,0.686982784118574,0.626487135065086,0.01998001998002,0.0339072692013868
"74bac7fb-444d-480c-8a92-8dc427206c2c","CMS1",0.50417827211739,0.781897511929298,0.710157019427671,0.678787831493578,0.001,0.00274761904761905
"74d0fe4a-e123-4c5d-b00e-9f177c64294d","CMS4",0.685680572140905,0.671541000259476,0.718540869128529,0.43710551468328,0.001,0.00274761904761905
"74eabb02-90e8-4fa9-a6c6-ef82e8514e25",NA,0.657948011524178,0.679920661850724,0.741428543347036,0.721899034642621,0.267732267732268,0.323860625747418
"74fdc082-daf5-4254-99a4-56974d59e457",NA,0.657216037502033,0.679828755449826,0.628766138163144,0.849563856747922,0.0679320679320679,0.0933257218971505
"756b1010-09e1-425f-8682-f9f8144b3c4c",NA,0.685056503098781,0.699889965554219,0.634092750934639,0.761140763600441,0.0679320679320679,0.0933257218971505
"758569a2-8da1-436c-96dc-a806f797e510","CMS1",0.538866396758515,0.823979746983614,0.758716979567631,0.644571159886557,0.001,0.00274761904761905
"75ad2c12-90b9-4e30-8c75-4e89704daf46",NA,0.701989098487745,0.757022531057586,0.640782036863906,0.775553884333193,0.106893106893107,0.139226462025559
"75b92663-674e-45ea-9ff8-cf3ce33f8839","CMS1",0.600114803987529,0.818904684463211,0.768376214254029,0.692176336603957,0.002997002997003,0.00700109606992198
"75e037bd-db2c-4b8c-ae76-aed6ecbe380c","CMS4",0.712321013150785,0.711412066222051,0.619606223026069,0.4077502352529,0.001,0.00274761904761905
"7653fe28-b91f-4fa5-9c34-8b8c3030faeb","CMS2",0.839094479251074,0.56495578140987,0.736122045206351,0.731920800931876,0.001,0.00274761904761905
"7672438d-3825-4b67-90fa-68364b42360c",NA,0.63480515625201,0.709833872558349,0.694755607058755,0.780897536169061,0.161838161838162,0.204333959257373
"76d995c8-101e-4868-bb25-cf21a01f8642",NA,0.701549216782345,0.712969164920445,0.766471384638173,0.73545395031703,0.714285714285714,0.782054757386826
"77528506-9698-483e-b019-d8b005aa3326",NA,0.813908230271587,0.692061474525583,0.763470027292128,0.840620966568944,0.775224775224775,0.839808131942963
"78995174-28fa-4661-ad02-3e5bbaeac2c2","CMS2",0.80794633161603,0.592165845233675,0.738520234325215,0.779601230718086,0.003996003996004,0.00900661838161838
"791f56f1-2e3c-42a1-bead-fe38e9000eae","CMS4",0.669531071567995,0.628298654659898,0.660794067118349,0.452375778598849,0.001,0.00274761904761905
"7b6985b9-fa94-42c7-9590-48ad6e2e7114","CMS1",0.469323068320363,0.770229205185724,0.639655103417145,0.694535913415836,0.001,0.00274761904761905
"7c5659b4-8603-4c75-81c8-1d479f8d762e",NA,0.802162786293698,0.652710941471965,0.77166750956363,0.815346334917853,0.174825174825175,0.218342263796809
"7cba9b28-fd44-4211-b772-e3f1649f21b6","CMS3",0.680912558694047,0.707952902760719,0.538167304137308,0.779982501182674,0.001,0.00274761904761905
"7ddaddba-2af8-4679-b3b5-9901babe0057","CMS4",0.696083863372163,0.555958240915836,0.719347048986771,0.46217770208112,0.001,0.00274761904761905
"7f04a807-65ac-4a97-a367-363334a28170","CMS2",0.835517711443438,0.623948693649968,0.781850740953555,0.739314223080656,0.030969030969031,0.048822761937516
"7f1068d7-4a53-4fcf-95b4-8abf5e6f5692","CMS1",0.555332306044311,0.757046143048254,0.630717565734384,0.819791247777785,0.001,0.00274761904761905
"7fa5c283-ed46-4ac7-afc0-5d609d5bfa5a","CMS4",0.775924221976183,0.664461735435063,0.781596955414059,0.522748941472419,0.001,0.00274761904761905
"7ff69d62-5ae1-4e06-9b38-6f416466ec70",NA,0.767686363985131,0.728119235897207,0.740602980864223,0.862581420409749,0.998001998001998,1
"806a4d03-fc17-4f66-9a1f-712b56695fff",NA,0.652739267962251,0.734623956021881,0.640149583060086,0.645494852866904,0.124875124875125,0.161192275286235
"80d0adea-d970-4f97-ac83-122084c727a7",NA,0.821842248391453,0.635892987590634,0.730314319740679,0.797898401644679,0.0599400599400599,0.0841494272151206
"80f240dd-0e19-47f3-a454-60bf0f1e0d71",NA,0.768824425246967,0.639272419075777,0.630413988010789,0.811700224548165,0.0899100899100899,0.118714237707373
"80ffc91d-2e74-4921-9ac1-a7c94482b90e","CMS2",0.824587090837714,0.562828356022708,0.768864262942441,0.776956339335224,0.001,0.00274761904761905
"815fe2c4-9815-416b-b44f-9cd48c6aba89",NA,0.663107074629772,0.701073750209506,0.626305352033669,0.675843082715749,0.0579420579420579,0.0819425672366849
"8165c64e-bff2-41f1-9ab7-a90beb4430de","CMS2",0.720372910992542,0.493340504092449,0.75526429745703,0.700590698239417,0.001,0.00274761904761905
"822091c7-86c2-4315-b6bb-d022149296d5","CMS4",0.671533009679526,0.649438346730048,0.673155044820867,0.503096611615495,0.001,0.00274761904761905
"824e0db3-9c7a-4cc7-ae84-6319a4e53e86","CMS1",0.520427945571474,0.78715050800901,0.686610390382494,0.798257133534347,0.001,0.00274761904761905
"82aa9226-61c4-4cd7-9138-5199e7c85e6a",NA,0.815153589898612,0.627674413674131,0.785875393194433,0.824869011759482,0.0699300699300699,0.0956152851887449
"82ab3359-565c-4360-ac4c-b02a7aec600e",NA,0.875361634329587,0.731955023993905,0.808798725328745,0.7634956284344,0.986013986013986,1
"831c4d7d-ade6-4bc7-b03a-011a16b42f47",NA,0.755494986620325,0.655753531469739,0.632643661295057,0.87050755953365,0.044955044955045,0.066171073824135
"835d2360-3e00-4c3c-9d01-039a2915bd4c","CMS4",0.578484449124854,0.698651541565499,0.55374340288085,0.542105918126907,0.001,0.00274761904761905
"853c7e88-d3c4-4074-aa85-17f63b3626c3",NA,0.634633404919121,0.873152056931162,0.791797230394172,0.740216189052133,0.03996003996004,0.0597330131008888
"85576648-5d5e-4044-b249-d7aac6bffc6c","CMS2",0.739897708640134,0.566192644809978,0.710080418339458,0.744734165157751,0.001,0.00274761904761905
"858726eb-4770-4a63-ab51-39aa93b449f6","CMS3",0.626680010039418,0.748556909505047,0.59093969320523,0.773062550589227,0.00799200799200799,0.0155265609811064
"85adb9cd-3a7f-452c-8804-8e0a0fc499a1","CMS2",0.761359011982081,0.501047419886779,0.689201917541579,0.708122415961215,0.001,0.00274761904761905
"85cbb7cc-5a2d-4e31-96be-88d538bac0d6","CMS1",0.530181860630508,0.745329243235557,0.775212669534295,0.613045322564269,0.001,0.00274761904761905
"867e6219-2843-4f2e-a5f7-e99b5bb5d7cb","CMS3",0.767085675811363,0.809562407613408,0.579199676376714,0.713771415420421,0.001998001998002,0.0049478418577131
"87150078-8a96-4999-ab9c-412008ef5259","CMS3",0.755227594059686,0.78671624209587,0.630028820406778,0.719852035565157,0.030969030969031,0.048822761937516
"8787e4fd-785e-43db-981e-727a76723b14",NA,0.736489987319635,0.723227777174236,0.707425064868342,0.800538635127142,0.884115884115884,0.936027275476817
"87a262f1-f67f-4c26-ad37-9f8b7b72fc97","CMS2",0.766482372053234,0.547160039189332,0.635883056253345,0.755534839016824,0.001,0.00274761904761905
"8820d985-4eaf-4915-b2ca-125e027626aa","CMS1",0.55496642511911,0.821094029392234,0.638200364221492,0.728857406723587,0.001,0.00274761904761905
"88473424-2ecc-4684-af54-42d6fad65ad1",NA,0.70333738544874,0.709894303590961,0.643976144463466,0.718763899896429,0.0699300699300699,0.0956152851887449
"889bc749-1959-4f3d-8d6e-a6b7bf2fecb4","CMS3",0.638140740715845,0.739143203266756,0.596772180603844,0.687395502759998,0.00799200799200799,0.0155265609811064
"89f7aaf8-322b-4659-9c15-f6f29d0e173c",NA,0.79340565155012,0.638008350559814,0.646333867542561,0.715661615680098,0.0549450549450549,0.0782797449464116
"8a9aa8db-f956-4442-9de9-c207109667da","CMS4",0.66678349041994,0.75799671942825,0.686739124365138,0.533045689238483,0.001,0.00274761904761905
"8ac00cf3-69d6-46be-af59-10dd4b521fe0","CMS2",0.714423292940648,0.537155002468665,0.702508615851102,0.71525003246491,0.001,0.00274761904761905
"8b7acbfc-5614-45dc-99b6-bbcb34dfc32f","CMS3",0.641081272155734,0.80327923850665,0.555917100939833,0.808531256077502,0.001,0.00274761904761905
"8c0a35ba-ba01-4e11-892f-b38b31d9c483",NA,0.806542626201535,0.743563869003786,0.825837807798061,0.663027780123666,0.556443556443556,0.6258634153371
"8c19e926-ff17-4187-8d76-27ced1deb81d","CMS3",0.722191903355872,0.662214606672724,0.601695766349535,0.866624480920063,0.031968031968032,0.0499879524269768
"8da5734d-4299-46fb-9311-7d3499dd0510","CMS3",0.744697470940231,0.659228715334511,0.631569474561321,0.804426323317703,0.025974025974026,0.0425767414403778
"8de9cb61-cdb8-47f3-8c83-8ebaac2d0cb4","CMS3",0.689233442271781,0.690221439105,0.61569942969447,0.691913254623944,0.014985014985015,0.0264414484597971
"8e99133d-3ea3-49f1-9bf8-557c4425c5dd",NA,0.765850788540371,0.661490465403836,0.751536813091137,0.632370873131439,0.048951048951049,0.0706118881118881
"8eabb842-d92f-4803-8992-db5b57fbdd51",NA,0.706487641152434,0.699228783531005,0.730644108137569,0.774253869454201,0.902097902097902,0.943998030954553
"8eaead17-aacf-49b0-9f62-30fb80df9df3","CMS3",0.681197800957168,0.699597178776456,0.62675287797397,0.714334709415742,0.028971028971029,0.0464341214341214
